_r;_RAJ2000;_DEJ2000;RA_ICRS;e_RA_ICRS;DE_ICRS;e_DE_ICRS;Source;Plx;e_Plx;PM;pmRA;e_pmRA;pmDE;e_pmDE;RUWE;FG;e_FG;Gmag;e_Gmag;FBP;e_FBP;BPmag;e_BPmag;FRP;e_FRP;RPmag;e_RPmag;BP-RP;RVDR2;e_RVDR2;Tefftemp;loggtemp;PS1;SDSSDR13;SkyMapper2;URAT1;GmagCorr;e_GmagCorr;FGCorr;RAJ2000;DEJ2000
3.6808;305.990023201063;38.4379435109582;305.99001054775;0.2854;38.43792370207;0.3295;2.06111752503832E+018;0.4446;0.3841;4.984;-2.23;0.385;-4.457;0.427;1.058;190.2;0.80518;19.989338;0.005359;29.794;4.0491;21.653221;0.14758;285.81;6.2524;18.607695;0.02405;3.045527;       ;     ;      ;    ;1.54123059900686E+017;                   ;         ;         ;19.963747;0.005267;194.74;305.99002320347;38.43794351051
3.6818;305.88519223714;38.5284620300649;305.88517165961;0.9135;38.5284450034;1.0737;2.06113364405208E+018;-0.4856;1.2524;5.272;-3.622;1.17;-3.831;1.296;1.217;85.252;0.95771;20.8606;0.012504;53.681;10.493;21.013996;0.212256;110.15;9.1362;19.642899;0.09013;1.371098;       ;     ;      ;    ;1.54233058852465E+017;                   ;         ;         ;20.861047;0.012509;85.217;305.88519223816;38.52846202952
3.6836;305.864668824333;38.4839563733322;305.86466751845;0.4399;38.48393139111;0.481;2.06112906991172E+018;0.4919;0.6183;5.626;-0.23;0.573;-5.621;0.662;1.104;147.33;1.0134;20.266628;0.00796;161.37;28.408;19.818972;0.191155;268.93;11.756;18.673811;0.047611;1.145161;       ;     ;      ;    ;                  ;                   ;         ;         ;20.269164;0.007976;146.99;305.86466882495;38.48395637503
3.6862;305.86560567958;38.49724841684;305.86560567958;1.6332;38.49724841684;1.8548;2.06113054738047E+018;          ;       ;         ;         ;      ;         ;      ;        ;74.868;1.2087;21.001633;0.017743;35.597;9.8586;21.46002;0.30071;132.32;14.342;19.443794;0.117738;2.016226;       ;     ;      ;    ;1.54193058655847E+017;                   ;         ;         ;21.001633;0.017743;74.868;305.86560567958;38.49724841684
3.6895;305.947591703802;38.4256335479893;305.94757893351;0.3752;38.42561242799;0.4329;2.06112921164255E+018;-0.1372;0.5352;5.258;-2.251;0.503;-4.752;0.659;0.967;136.27;0.71269;20.351368;0.006312;48.966;6.5728;21.11381;0.145769;170.72;6.6249;19.167183;0.042302;1.946627;       ;     ;      ;    ;1.54113059476151E+017;                   ;         ;         ;20.343469;0.006275;137.26;305.94759170174;38.42563354667
3.6921;305.930471202238;38.4264231428733;305.93033587878;0.2293;38.42626983184;0.257;2.06112937914691E+018;0.8716;0.3065;41.938;-23.853;0.34;-34.495;0.345;1.089;246.7;0.76338;19.706926;0.004345;78.151;5.8599;20.606201;0.081458;252.22;5.8641;18.74347;0.025525;1.862732;       ;     ;      ;    ;1.54113059303692E+017;                   ;         ;         ;19.70043;0.00433;248.18;305.9304712003;38.42642314067
3.6946;305.92880304358;38.5475659455;305.92880304358;1.2151;38.5475659455;1.852;2.06113113149626E+018;          ;       ;         ;         ;      ;         ;      ;        ;76.721;1.0648;20.97508;0.015318;25.628;6.8065;21.81674;0.288368;117.23;8.953;19.57528;0.083003;2.241461;       ;     ;      ;    ;1.54253059288488E+017;                   ;         ;         ;20.97508;0.015318;76.721;305.92880304358;38.5475659455
3.6972;305.916339524122;38.5449880695245;305.91631671998;0.0366;38.54497616286;0.0396;2.06113110143487E+018;0.689;0.0473;4.825;-4.013;0.046;-2.679;0.05;0.983;3640.4;2.1061;16.784483;0.002826;1155.2;7.8762;17.68185;0.007911;3652.7;10.747;15.841376;0.004949;1.840474;       ;     ;      ;    ;1.54253059163115E+017;                   ;         ;643418468;16.784483;0.002826;3640.4;305.9163395258;38.54498806903
3.7009;305.87382525423;38.51656234611;305.87382525423;4.2555;38.51656234611;2.3137;2.06113354097334E+018;          ;       ;         ;         ;      ;         ;      ;        ;72.987;1.5481;21.02925;0.023193;13.227;1.4012;22.5349;0.115052;71.394;14.432;20.113739;0.219517;2.421162;       ;     ;      ;    ;1.5422305873821E+017;                   ;         ;         ;21.02925;0.023193;72.987;305.87382525423;38.51656234611
3.7025;305.981442199835;38.4331420459413;305.98142041262;0.1929;38.43312187261;0.2137;2.06112927606883E+018;0.771;0.2546;5.945;-3.84;0.269;-4.539;0.282;1.013;281.92;0.7846;19.562038;0.004089;38.975;3.9959;21.361567;0.111347;412.24;6.1243;18.210026;0.016567;3.151541;       ;     ;      ;    ;1.5412305981426E+017;                   ;         ;643418747;19.536447;0.004038;288.65;305.98144220015;38.43314204613
3.7101;305.87313981589;38.4581965848685;305.87311499595;0.0675;38.45819163376;0.0751;2.06112879503143E+018;1.4726;0.0901;4.513;-4.373;0.092;-1.114;0.101;0.984;1261;1.4201;17.935566;0.003014;299.91;7.3396;19.146074;0.026717;1468;8.1545;16.831104;0.007118;2.31497;       ;     ;      ;    ;1.5415305873121E+017;                   ;         ;643418242;17.935566;0.003014;1261;305.87313981542;38.45819658363
3.7121;305.995929473497;38.4410764523929;305.99591039624;0.026;38.44105012795;0.0312;2.06111790729525E+018;0.5473;0.0352;6.811;-3.362;0.035;-5.923;0.039;0.954;6447.9;3.0573;16.16383;0.002803;1624.3;8.9954;17.31186;0.006629;7201.1;10.659;15.104398;0.004107;2.207461;       ;     ;      ;    ;1.5412305995772E+017;                   ;         ;643418813;16.16383;0.002803;6447.9;305.995929476;38.44107645057
3.715;305.884023873278;38.5282832883037;305.88399301274;1.1365;38.52825127053;1.1773;2.06113363975715E+018;0.9781;1.4078;9.022;-5.432;1.339;-7.204;1.234;1.172;87.429;1.2615;20.833231;0.015906;30.279;6.6541;21.635695;0.238619;119.01;13.383;19.558912;0.122147;2.076782;       ;     ;      ;    ;1.54233058840025E+017;                   ;         ;         ;20.823082;0.015763;88.25;305.8840238734;38.52828328646
3.7168;305.881734888579;38.447861069694;305.88170492505;0.2175;38.44783237192;0.2264;2.06112879932578E+018;0.1842;0.2839;8.341;-5.28;0.29;-6.457;0.326;1.108;435.48;1.5184;19.08995;0.004682;           ;           ;         ;         ;           ;           ;         ;         ;         ;       ;     ;      ;    ;                  ;                   ;         ;         ;19.08995;0.004682;435.48;305.88173488684;38.44786107107
3.7169;305.887616311413;38.5312678265227;305.88759056293;0.8784;38.53124631097;0.9262;2.06113363975715E+018;2.5335;1.1073;6.631;-4.532;1.116;-4.841;1.526;1.109;101.66;1.1276;20.669527;0.012355;39.147;5.8888;21.356796;0.163348;143.32;7.4625;19.357094;0.056657;1.999703;       ;     ;      ;    ;1.54233058875648E+017;                   ;         ;         ;20.660719;0.01226;102.48;305.88761630982;38.53126782601
3.7184;305.874471421544;38.4560527358815;305.87444505859;0.1295;38.45601769144;0.1434;2.06112879503143E+018;1.499;0.1723;9.151;-4.645;0.175;-7.885;0.194;1.002;498.32;0.91667;18.943594;0.003403;107.41;5.1872;20.260897;0.052506;591.25;5.7609;17.818462;0.011234;2.442434;       ;     ;      ;    ;1.54143058744478E+017;                   ;         ;643418254;18.943594;0.003403;498.32;305.87447142099;38.45605273531
3.7188;306.021462551327;38.4953480175386;306.02147035947;0.2382;38.49531952865;0.3283;2.06112982582369E+018;1.5241;0.344;6.556;1.375;0.32;-6.41;0.363;20.405;12605;12.061;15.43602;0.002945;7506.6;30.044;15.649939;0.005164;20694;34.899;13.958283;0.0042;1.691655;       ;     ;      ;    ;1.54193060215635E+017;                   ;         ;643418897;15.433443;0.002944;12635;306.02146255252;38.49534801936
3.719;305.90809569895;38.542685254261;305.90809112463;0.0594;38.54264110315;0.0667;2.06113110143488E+018;0.6972;0.0764;9.967;-0.805;0.076;-9.934;0.087;0.949;1595.7;1.4126;17.679998;0.002918;487.03;8.3092;18.619648;0.018733;1615.6;7.0245;16.72705;0.006047;1.892597;       ;     ;      ;    ;1.54253059080862E+017;                   ;         ;643418421;17.679998;0.002918;1595.7;305.90809569877;38.54268525622
3.7191;306.01078704152;38.51906356744;306.01078704152;2.3795;38.51906356744;4.4852;2.06115357270174E+018;          ;       ;         ;         ;      ;         ;      ;        ;84.544;3.9774;20.869656;0.051153;42.969;20.359;21.255655;0.51443;128.96;17.872;19.471773;0.150517;1.783882;       ;     ;      ;    ;1.54223060107804E+017;                   ;         ;         ;20.869656;0.051153;84.544;306.01078704152;38.51906356744
3.7193;305.954783245544;38.4257168714586;305.95475877716;0.2288;38.42569896035;0.2698;2.06112913862874E+018;-0.2435;0.3112;5.903;-4.313;0.309;-4.03;0.368;5.547;2428.8;9.458;17.223892;0.005047;682.74;8.4128;18.252901;0.013666;3185.1;12.009;15.990099;0.005571;2.262802;       ;     ;      ;    ;1.54113059547551E+017;                   ;         ;643418627;17.223892;0.005047;2428.8;305.95478324792;38.42571687002
3.7234;305.866527780394;38.4706949731588;305.86652302899;0.2191;38.47066640427;0.2646;2.06112900549083E+018;1.1505;0.3029;6.482;-0.837;0.306;-6.428;0.384;1.131;273.63;1.064;19.594471;0.005041;41.293;6.1659;21.29885;0.162147;466.56;14.749;18.07562;0.034529;3.223229;       ;     ;      ;    ;1.54163058664796E+017;                   ;         ;643418201;19.56888;0.004959;280.15;305.86652777784;38.47069497299
3.7244;306.006971548483;38.4503457610021;306.00695456289;0.0984;38.45031630767;0.1144;2.06111790729525E+018;0.4439;0.1316;7.271;-2.993;0.137;-6.627;0.146;0.936;755.1;1.2176;18.492355;0.003265;185.62;7.4012;19.666975;0.043381;808.99;8.3139;17.478039;0.011781;2.188936;       ;     ;      ;    ;1.54143060069541E+017;                   ;         ;643418852;18.492355;0.003265;755.1;306.00697155074;38.4503457588
3.7293;306.02168586806;38.49537590299;306.02168586806;0.1906;38.49537590299;0.5;2.06112983012469E+018;          ;       ;         ;         ;      ;         ;      ;        ;9080.8;21.985;15.792053;0.003808;           ;           ;         ;         ;           ;           ;         ;         ;         ;       ;     ;      ;    ;                  ;                   ;         ;         ;15.792053;0.003808;9080.8;306.02168586806;38.49537590299
3.7324;306.017688170736;38.4658009438278;306.0176890903;0.478;38.46577088605;0.6851;2.06111804043442E+018;-0.4606;0.7341;6.765;0.162;0.715;-6.763;0.985;1.137;127.06;0.83349;20.427391;0.007637;52.361;5.7169;21.041025;0.118576;202.67;6.9825;18.980938;0.037597;2.060087;       ;     ;      ;    ;1.5415306017646E+017;                   ;         ;         ;20.417535;0.007577;128.21;306.01768816902;38.46580094577
3.7331;305.87846299298;38.5233428114501;305.87844782509;0.1191;38.52332238034;0.1308;2.06113363975467E+018;0.4912;0.1547;5.316;-2.67;0.155;-4.597;0.181;1.042;597.6;1.0274;18.746336;0.003328;155.94;6.9632;19.856133;0.048561;613.85;7.7468;17.777737;0.014214;2.078396;       ;     ;      ;    ;1.54223058784549E+017;                   ;         ;643418272;18.746336;0.003328;597.6;305.87846299138;38.52334281244
3.737;305.912729856945;38.4294275675709;305.91271242807;0.351;38.42940822535;0.3993;2.06112790167929E+018;-0.7268;0.473;5.327;-3.072;0.482;-4.352;0.616;1.071;140.88;1.2785;20.315245;0.010231;21.346;4.4097;22.015232;0.224306;207.6;7.5449;18.954824;0.03964;3.060408;       ;     ;      ;    ;1.54113059126966E+017;                   ;         ;         ;20.289654;0.01001;144.24;305.9127298562;38.42942756711
3.7372;306.01933127788;38.46942435662;306.01933127788;2.3778;38.46942435662;3.1388;2.06111804473302E+018;          ;       ;         ;         ;      ;         ;      ;        ;67.538;1.2865;21.113491;0.020864;47.886;12.078;21.13803;0.273867;107.51;16.29;19.669245;0.164549;1.468784;       ;     ;      ;    ;1.54163060192894E+017;                   ;         ;         ;21.113491;0.020864;67.538;306.01933127788;38.46942435662
3.7407;305.88282027537;38.52785623224;305.88282027537;1.0556;38.52785623224;1.1593;2.06113364405208E+018;          ;       ;         ;         ;      ;         ;      ;        ;77.281;0.94908;20.967182;0.013616;18.061;4.6772;22.19671;0.28119;88.005;13.461;19.886627;0.166112;2.310083;       ;     ;      ;    ;1.54233058828984E+017;                   ;         ;         ;20.967182;0.013616;77.281;305.88282027537;38.52785623224
3.7415;305.881512013331;38.4474236092615;305.88148105688;0.0164;38.44739665371;0.0194;2.06112879933254E+018;0.6719;0.0221;8.157;-5.455;0.023;-6.065;0.025;1.23;21317;5.8725;14.865563;0.002772;8231.4;17.104;15.54986;0.003588;19207;33.49;14.03923;0.004227;1.51063;       ;     ;      ;    ;1.54133058814988E+017;                   ;         ;643418288;14.865563;0.002772;21317;305.88151201135;38.44742361131
3.742;305.87118640312;38.5140477979717;305.87117541776;0.0404;38.51401853575;0.0485;2.06113354097631E+018;0.4376;0.0541;6.862;-1.934;0.053;-6.584;0.061;0.991;2857.6;1.8484;17.047358;0.002843;806.88;13.171;18.071527;0.017942;3032.9;11.752;16.043242;0.005655;2.028286;       ;     ;      ;    ;1.54213058711757E+017;                   ;         ;643418227;17.047358;0.002843;2857.6;305.8711864058;38.5140477986
3.7436;305.865967641629;38.4710200700966;305.8659657456;0.2273;38.47099560343;0.2766;2.06112900548254E+018;0.9542;0.3147;5.515;-0.334;0.316;-5.505;0.358;1.136;280.52;0.77237;19.567438;0.004065;60.938;7.6469;20.87632;0.136273;444.72;23.286;18.127668;0.056976;2.748652;       ;     ;      ;    ;1.54163058659626E+017;                   ;         ;643418201;19.545599;0.004022;286.23;305.86596764325;38.47102007099
3.7446;305.972653838439;38.429076461091;305.97263669332;0.5127;38.42906499887;0.779;2.06112924600554E+018;-0.1716;0.8101;3.972;-3.022;0.69;-2.579;1.189;1.038;103.34;0.81761;20.651724;0.009021;34.623;6.5549;21.49012;0.205571;145.05;8.5438;19.344078;0.064063;2.146042;       ;     ;      ;    ;1.54113059725616E+017;                   ;         ;         ;20.640354;0.008936;104.42;305.97265383587;38.42907645975
3.7455;305.95228049046;38.54900090913;305.95228049046;1.5771;38.54900090913;1.3006;2.06113117015135E+018;          ;       ;         ;         ;      ;         ;      ;        ;78.734;1.1302;20.946959;0.015827;26.919;7.1429;21.763382;0.288106;92.053;9.6318;19.837797;0.113666;1.925585;       ;     ;      ;    ;1.54253059523309E+017;                   ;         ;         ;20.946959;0.015827;78.734;305.95228049046;38.54900090913
3.7485;305.956559543069;38.4254577146738;305.95653939204;0.0432;38.42543183912;0.0506;2.06112914292971E+018;0.5772;0.0587;6.82;-3.552;0.058;-5.822;0.072;1.016;2689.5;2.6319;17.113178;0.002953;670.88;6.3365;18.271936;0.010628;3030.3;8.9075;16.044191;0.004947;2.227745;       ;     ;      ;    ;1.54113059565531E+017;                   ;         ;643418639;17.113178;0.002953;2689.5;305.9565595457;38.42545771465
3.7499;305.865994905488;38.5035176299489;305.86597896939;0.2117;38.50349770995;0.2593;2.0611335066083E+018;0.1894;0.2826;5.288;-2.806;0.286;-4.482;0.337;1.119;318.85;0.92633;19.428413;0.004188;37.221;4.2324;21.411562;0.123488;487.95;6.1847;18.026947;0.014271;3.384615;       ;     ;      ;    ;1.54203058659805E+017;                   ;         ;643418199;19.402822;0.004133;326.45;305.86599490318;38.50351763173
3.7549;305.873167594136;38.4566216576245;305.87313556105;2.0224;38.45659212874;1.2133;2.06112879933255E+018;9.4866;1.7797;8.718;-5.644;2.068;-6.644;1.616;1.174;89.81;1.7125;20.804054;0.020885;           ;           ;         ;         ;           ;           ;         ;         ;         ;       ;     ;      ;    ;1.54143058731939E+017;                   ;         ;         ;20.804054;0.020885;89.81;305.87316759334;38.45662165983
3.7584;305.873351087978;38.456202649431;305.87334645104;0.2891;38.45618053832;0.3367;2.06112879932579E+018;0.2085;0.3924;5.041;-0.817;0.401;-4.975;0.476;1.07;195.82;1.1774;19.957714;0.007086;65.768;10.99;20.793512;0.181448;286.9;17.729;18.603579;0.0672;2.189934;       ;     ;      ;    ;1.54143058732938E+017;                   ;         ;         ;19.945564;0.007019;198.03;305.87335108915;38.45620264812
3.7586;306.022985026778;38.4846278678023;306.02296973645;0.0722;38.48460117447;0.0806;2.06112983012447E+018;0.4875;0.0953;6.582;-2.693;0.097;-6.006;0.105;1.076;1319.2;1.2638;17.886631;0.002945;342.93;8.5135;19.00054;0.027098;1440.7;8.0421;16.851488;0.007143;2.149052;       ;     ;      ;    ;1.54183060229692E+017;                   ;         ;643418902;17.886631;0.002945;1319.2;306.02298502852;38.48462786804
3.76;306.01732044148;38.463826719535;306.01736174127;0.0861;38.46380621732;0.1041;2.06111804473739E+018;1.1494;0.1183;8.615;7.276;0.119;-4.613;0.153;1.063;880.11;1.1579;18.326021;0.003104;269.48;16.111;19.26223;0.064973;975.42;11.891;17.274914;0.013765;1.987316;       ;     ;      ;    ;1.54153060173407E+017;                   ;         ;643418878;18.317426;0.003098;887.11;306.01732044299;38.46382672082
3.7602;305.973683009661;38.4291417276796;305.97365321843;0.6775;38.42910919435;0.6698;2.06112924170909E+018;0.5542;0.8228;9.008;-5.251;1.042;-7.32;1.029;1.143;110.85;0.76057;20.575527;0.007943;31.836;4.8472;21.581251;0.165332;148.48;5.3643;19.318739;0.039407;2.262512;       ;     ;      ;    ;1.54113059737026E+017;                   ;         ;         ;20.562082;0.007857;112.23;305.97368300905;38.42914172636
3.7619;305.929949670963;38.4251651781924;305.92993462583;0.097;38.42514280486;0.107;2.06112938344809E+018;0.383;0.1291;5.69;-2.652;0.139;-5.034;0.143;1.095;811.3;1.1314;18.414406;0.003144;171.64;6.1699;19.752022;0.039129;964.59;7.3215;17.287033;0.009066;2.464989;       ;     ;      ;    ;1.54113059299371E+017;                   ;         ;643418525;18.414406;0.003144;811.3;305.92994967264;38.42516517969
3.7683;306.021192346728;38.4730317477329;306.02121723422;0.2091;38.47302703218;0.2395;2.06111804043335E+018;0.8288;0.2836;4.511;4.384;0.297;-1.061;0.31;1.141;295.27;0.78566;19.511816;0.003992;63.713;5.9078;20.827965;0.100713;354.75;6.0544;18.373096;0.018912;2.454868;       ;     ;      ;    ;1.54163060212258E+017;                   ;         ;         ;19.494952;0.00396;299.89;306.02119234627;38.47303174731
3.77;305.975357026073;38.4295093391503;305.97533588673;0.3803;38.42949487693;0.492;2.06112924600047E+018;0.209;0.5358;4.947;-3.726;0.522;-3.254;0.711;1.045;129.89;0.71363;20.403427;0.006571;37.199;5.0969;21.41222;0.148791;167.4;5.3391;19.188538;0.034836;2.223682;       ;     ;      ;    ;1.54113059752886E+017;                   ;         ;         ;20.390675;0.006508;131.43;305.97535702549;38.42950933922
3.7707;305.931086791332;38.4249062445028;305.93106113187;0.5523;38.42485488895;0.5856;2.06112917299095E+018;2.2877;0.7312;12.409;-4.523;0.861;-11.555;0.83;1.371;143.11;1.2685;20.298206;0.010011;42.757;6.8833;21.261036;0.174813;224.5;7.9997;18.869852;0.038872;2.391184;       ;     ;      ;    ;1.5411305931068E+017;                   ;         ;         ;20.282468;0.009878;145.2;305.93108679203;38.42490624496
3.7721;305.863559406691;38.4778008131489;305.86355728907;0.4453;38.47777456426;0.5069;2.0611290742069E+018;0.9079;0.6196;5.918;-0.373;0.628;-5.906;0.725;1.017;117.92;0.70522;20.508432;0.007054;41.445;5.9084;21.294859;0.154807;142.38;7.5714;19.36427;0.05786;1.93059;       ;     ;      ;    ;1.54173058635704E+017;                   ;         ;         ;20.500804;0.007012;118.75;305.8635594094;38.47780081413
